Date,Close,High,Low,Open,Volume
2022-03-18,93.22515869140625,93.22515869140625,92.1814277149485,92.74276033465367,6310578
2022-03-21,92.70767211914062,94.15486043393469,92.70767211914062,93.22515457824466,2217058
2022-03-22,93.03219604492188,94.11101110825162,93.03219604492188,93.76017656049164,1773598
2022-03-23,94.24256896972656,94.25134167368483,93.3479472227443,93.52336115223495,1705322
2022-03-24,94.15486145019531,94.15486145019531,93.19007146045661,93.27777842468514,1676029
2022-03-25,92.900634765625,94.52323706483536,92.900634765625,94.10224094942718,2925283
2022-03-28,93.09359741210938,93.88297352104335,92.97080631645441,93.83035067765204,1280146
2022-03-29,93.2953109741211,93.93557774719613,93.20759733036921,93.36547252086648,1579916
2022-03-30,93.9092788696289,94.3215089605029,93.40056911103494,93.8303446096466,1735594
2022-03-31,92.7690658569336,94.14608589765476,92.7690658569336,94.02329481312769,3259035
2022-04-01,91.6814956665039,93.08482729268393,91.67272296182412,92.76907684034178,2047994
2022-04-04,90.97106170654297,92.30422509627239,90.97106170654297,91.90954037139288,1542723
2022-04-05,91.53239440917969,91.96216326184256,91.07630744211396,91.27803950285708,1304088
2022-04-06,92.7164535522461,92.7866218061229,91.00614418658009,91.25172638353592,1879653
2022-04-07,92.30421447753906,92.58488077422633,91.77796600770195,92.11125514388924,1347251
2022-04-08,92.4270248413086,92.70769119653352,92.00602865427808,92.66384105167528,1740982
2022-04-11,93.74263763427734,93.95314239245552,92.7515361580701,92.7953929889271,1515505
2022-04-12,93.59353637695312,93.91805953147386,92.97080818174818,93.66370463062458,1334658
2022-04-13,93.45320129394531,93.76017902193959,93.04097119137616,93.45320129394531,1479813
2022-04-14,93.40935516357422,93.93999341186496,92.82171106102064,92.8918793187739,1393778
2022-04-19,93.85665893554688,94.17240936847688,93.33917645706224,93.68123831080096,1758577
2022-04-20,94.05839538574219,94.76883728945323,93.72510619682512,94.29521158418368,1834918
2022-04-21,95.03194427490234,95.06702839884211,94.20749078296132,94.72496655494491,1872803
2022-04-22,92.41825103759766,94.81268421499888,92.41825103759766,94.72497724106127,3289367
2022-04-26,91.87445068359375,92.31737522062954,89.94487062511801,90.34832803037702,2387922
2022-04-27,90.33955383300781,91.10261849281083,89.95363515104592,90.93597057257955,1758440
2022-04-28,90.54129028320312,91.5411644700124,90.01503507615577,91.29557558397094,1607790
2022-04-29,91.11138153076172,91.38328181672738,90.67284002161779,91.0412199749241,2251074
2022-05-02,90.31324768066406,90.6465368489564,89.69928549703546,90.42726607443468,1289117
2022-05-03,89.69051361083984,90.31324176671005,89.08532417147318,89.6817409067818,1229690
2022-05-04,90.322021484375,90.76056303875481,89.26074503415636,90.51497414734713,1490166
2022-05-05,90.96229553222656,91.27804601144418,89.81331871105965,90.32202855997843,1778171
2022-05-06,89.81330871582031,90.02380678133473,89.0765554491006,90.02380678133473,2436089
2022-05-09,90.0413589477539,90.15537734771183,89.29583292063298,89.70806306976195,1449093
2022-05-10,89.19934844970703,89.71683095751243,88.19070823962176,89.28706211285618,2909325
2022-05-11,89.03270721435547,89.84839476373465,88.55908153810825,89.12041418589466,1696686
2022-05-12,89.59403991699219,90.26939095903171,87.93635339491853,88.27841526825989,2911126
2022-05-13,89.70804595947266,89.95362812276502,89.03707801633027,89.83083704111884,2897483
2022-05-16,90.62899780273438,90.9798323790198,89.81331025680628,90.33955877542793,1696160
2022-05-17,92.198974609375,92.41824537659436,90.92720014453508,91.19032774184342,2147425
2022-05-18,91.91830444335938,92.55857130950773,91.15962280261013,92.44455292431195,2073911
2022-05-19,91.04122924804688,91.34820699739277,90.55883086220828,90.78687434384226,3044524
2022-05-20,91.74288177490234,92.20773470089838,90.90088288584329,91.21663330569197,2869553
2022-05-23,91.6551742553711,92.44455030019914,91.06753024651499,92.32175921451613,1476420
2022-05-24,92.17265319824219,92.91817913340188,91.3481996932946,91.3481996932946,1765212
2022-05-25,93.11991119384766,94.06716254857568,92.54980584007915,92.70768106586715,2405961
2022-05-26,92.47086334228516,94.0671541757855,92.37438367446818,93.37425778492376,1894406
2022-05-27,93.52337646484375,93.84789964830945,93.11115299388602,93.68125170387928,1461568
2022-05-30,93.46195983886719,93.91804673397114,93.12867071676204,93.84787848986099,1894069
2022-05-31,91.53239440917969,93.4444358673865,91.53239440917969,93.22516508865459,4192211
2022-06-01,93.59353637695312,93.59353637695312,92.09372508569395,92.09372508569395,2044084
2022-06-02,92.4796371459961,92.76030344890725,91.88322041585832,92.67259648392485,1545595
2022-06-03,92.26913452148438,93.32163820030895,91.82182698230626,93.15499027888222,1671897
2022-06-06,91.81305694580078,92.39192829810297,91.60255888056479,92.18143023286699,1061366
2022-06-07,89.42738342285156,91.48852717015812,89.31336503986104,91.30434053996773,2301490
2022-06-08,85.48928833007812,90.25184969160384,85.48928833007812,89.81330815441588,4931040
2022-06-09,83.27903747558594,84.47187102415388,81.30560050515392,84.1999774050994,6983162
2022-06-10,82.25285339355469,84.98935511932304,82.18268513841913,82.70894036032263,4520476
2022-06-14,79.98997497558594,79.98997497558594,77.5692304698613,78.67435034314794,6989032
2022-06-15,79.48126220703125,80.6127000563664,78.8848455118378,79.37600984025165,4460665
2022-06-16,79.3497085571289,81.45470932031643,78.93747843243479,80.94599951998696,5203139
2022-06-17,76.5342788696289,77.57800328592825,76.28869665402905,77.40258932953222,9136594
2022-06-20,76.78863525390625,78.38492637733953,76.67461015762368,77.00790604938672,3499314
2022-06-21,78.64804077148438,78.66558618096623,77.16577486769486,77.51660275797515,2458551
2022-06-22,78.56033325195312,79.74439410243797,78.16564853232919,79.63037570805201,3340800
2022-06-23,78.71820831298828,79.41110476575633,78.4813988200333,78.59541721418007,3006090
2022-06-24,79.07781219482422,79.24445342654555,77.87620598918764,78.367370363293,2760719
2022-06-27,82.21776580810547,82.27039534305023,80.21801746213876,80.68287042253822,2891382
2022-06-28,82.04235076904297,82.70893577263037,81.65643207881668,82.43703547196515,2486253
2022-06-29,81.5687255859375,82.00726712134576,80.89337456571839,81.83185318382758,2391929
2022-06-30,79.27075958251953,81.05124370361486,79.27075958251953,81.04247099991346,3821949
2022-07-01,79.55142211914062,80.26186386992833,79.12165334064275,79.78823826660718,2828357
2022-07-04,80.20924377441406,81.0512494070794,80.02505713339751,80.54253962239781,2113007
2022-07-05,80.01629638671875,80.75304299927168,79.44619101751191,79.9198167077016,1908049
2022-07-06,80.69164276123047,81.09948317842994,79.2093702257135,79.48127052879262,2837673
2022-07-07,81.6388931274414,81.6388931274414,80.32326853266078,80.90213987472563,2438758
2022-07-08,81.20912170410156,82.44581209753892,81.0249350545368,82.44581209753892,2405606
2022-07-11,81.17403411865234,82.20899232366496,80.8319722848578,81.56871879099614,1505516
2022-07-12,82.12129211425781,82.34056289959167,81.08633373981743,81.52487531048517,2669294
2022-07-13,82.99836730957031,82.99836730957031,81.64765859823305,82.22653662806873,3038458
2022-07-14,81.76167297363281,82.75277428971545,81.62133649085378,82.04233924757906,2558730
2022-07-15,81.80553436279297,81.80553436279297,80.12153648738582,81.09509922289587,2727568
2022-07-18,82.65631103515625,82.78787484096955,81.55995713940062,82.71770658565404,1849349
2022-07-19,83.27903747558594,83.31412160249829,82.20900171701771,82.77033436438933,1718090
2022-07-20,84.21751403808594,84.5157257636527,83.76143378274087,84.19997532087041,1775377
2022-07-21,85.62085723876953,85.66470738013729,83.70881575486919,84.37539411321008,2660268
2022-07-22,85.77871704101562,86.2874200773878,84.98934103062845,85.38402569001603,4505354
2022-07-25,85.13844299316406,85.8488780522322,84.94548367055002,85.8488780522322,1672440
2022-07-26,84.84025573730469,85.34019286333402,84.57712811660994,85.33142015821396,1269447
2022-07-27,86.74352264404297,87.15575278460693,84.60343767172616,84.64729450474441,2221207
2022-07-28,87.61182403564453,87.88371763581418,86.92770033740315,87.25222347009235,3301364
2022-07-29,88.38365936279297,88.90552486803202,87.79601530294936,87.97143593458297,3122636
2022-08-01,88.65556335449219,88.65556335449219,86.91016312814602,88.30472876825304,2374671
2022-08-02,89.4361572265625,89.6992781193794,88.08544856360929,88.57661291682412,1905527
2022-08-03,88.12053680419922,88.89236749410901,87.91880475449781,88.80466052573946,2021471
2022-08-04,89.28704833984375,89.45368955257322,88.47136091631704,88.64677483233079,1916972
2022-08-05,88.94499969482422,89.42739138112425,88.69941080776937,89.10286822765434,1551472
2022-08-08,89.98871612548828,90.24307100318454,88.61169605769291,88.65555288514868,1662514
2022-08-09,88.83097839355469,89.74314565234194,88.35735270005286,89.62912725434849,2629041
2022-08-10,88.58539581298828,89.15550118377075,87.76093553242247,88.83097801785132,2880434
2022-08-11,88.45382690429688,89.60281028451755,87.8661828491778,88.9362252728948,2725288
2022-08-12,88.00650787353516,88.01528057747223,87.23467721738461,87.83986664840562,2721743
2022-08-15,88.11177062988281,88.63801917071332,87.84864970527418,88.08545920658328,1503959
2022-08-16,88.98885345458984,89.24320836496268,88.1907112869352,88.67310299285896,1989122
2022-08-17,89.22171783447266,89.97403578443215,89.22171783447266,89.92030074030426,3400334
2022-08-18,90.4487075805664,90.53826825920393,89.2754469744187,89.53517772559678,2811590
2022-08-19,89.51726531982422,90.54723025082481,89.15902258994757,90.50245332611127,3405681
2022-08-22,88.6305923461914,89.38291702164015,88.49624792203542,88.9440581138612,1796830
2022-08-23,86.8930892944336,88.3842980991555,86.8930892944336,88.21861050964468,2354382
2022-08-24,87.05430603027344,87.79767265244315,87.01848722492907,87.09908978651666,2155170
2022-08-25,87.6095962524414,87.81559197213598,86.56172191675157,87.34986548980133,1706595
2022-08-26,88.04845428466797,88.39774575332092,87.45734827350242,87.94993547729996,1915332
2022-08-29,86.23033142089844,86.642315986855,85.63922550732299,86.45423652194275,2107747
2022-08-30,86.47215270996094,87.15281929697926,86.2661570105729,86.34676640008696,1833997
2022-08-31,87.29613494873047,87.29613494873047,86.02435542445905,86.48111697913527,2916918
2022-09-01,86.02434539794922,86.83935643950892,84.77047542404651,85.86313344654684,3228601
2022-09-02,86.83040618896484,87.23343952050739,86.03330447732311,86.06913011788527,2183269
2022-09-05,86.43634033203125,87.30509335015708,85.8944868981445,87.30509335015708,1963119
2022-09-06,86.07808685302734,86.56172274328111,86.07808685302734,86.17660565472953,1676568
2022-09-07,84.27787780761719,86.49453691875821,84.23310088768949,85.98851604202295,2876328
2022-09-08,85.27202606201172,85.67505938247439,84.05398164855302,84.78839017728176,2701707
2022-09-09,85.55862426757812,87.13491824233019,84.492833698513,85.77357127180366,3030132
2022-09-12,86.23033142089844,86.60649035072294,85.64817679157494,85.97955880101543,1596321
2022-09-13,87.7170639038086,87.8424502127954,86.64231532715426,86.8751785437189,2343197
2022-09-14,84.60030364990234,85.69296165037973,84.57343613071708,85.64817789637662,2958659
2022-09-15,85.13768005371094,85.38845269309076,84.7794373306209,84.94960057417609,3364419
2022-09-16,84.39431762695312,85.33471499535939,84.22862319798685,84.68091589633052,5980478
2022-09-19,84.77944946289062,85.1108247124742,84.41224173621994,84.41224173621994,1474030
2022-09-20,86.45423889160156,86.69606023386079,85.67505349175687,85.9347774030107,2389248
2022-09-21,85.48696899414062,86.23033560561288,85.15559380166009,86.23033560561288,1946963
2022-09-23,83.86589813232422,84.98542369136639,83.6509511382398,84.65404166599488,2720087
2022-09-26,83.83904266357422,84.17042473657999,82.64786565759847,82.93446396858846,2274251
2022-09-27,83.67781829833984,84.49282934863419,83.2703093566718,84.13458663771546,2709362
2022-09-28,82.8807144165039,83.29269898938966,82.20899910207335,82.84488877976929,2433767
2022-09-29,83.40018463134766,84.35849830694623,83.40018463134766,84.03607437561939,2094138
2022-09-30,81.23277282714844,83.4986983261949,80.838704472001,83.48974020836101,3741428
2022-10-03,81.15218353271484,81.83285710549026,80.30134669152778,81.63581947918347,2038034
2022-10-04,84.89585876464844,84.96751003677137,82.29855823104383,82.39707702195253,3030551
2022-10-05,87.13491821289062,87.41255837796488,85.79148747911132,85.97060884373174,3870008
2022-10-06,86.76770782470703,86.94683601677946,86.04225743767877,86.51693518884748,2055834
2022-10-07,86.35572814941406,86.6333751546745,84.98542985898689,85.07499054360157,2455127
2022-10-10,85.0481185913086,85.57653821918132,84.58239895574653,85.40636814414812,1721714
2022-10-11,84.1883316040039,85.4959367855478,84.03607775060772,85.35264105089331,1981852
2022-10-12,86.23930358886719,86.74084891034826,84.32267615830163,84.4122368467029,2662711
2022-10-13,87.8872299194336,88.97092981463204,86.83935566123034,87.2334308351358,3321019
2022-10-14,88.57686614990234,89.51726354676534,88.53208239303375,89.34710030335695,2313393
2022-10-17,87.85140991210938,88.5589509137612,87.69468042738372,88.42461330772262,1600452
2022-10-18,89.36500549316406,89.56204308122942,88.35295686624116,89.08736534618556,2472383
2022-10-19,89.99195098876953,90.2785492759008,89.56205014155152,89.83073902519304,2337497
2022-10-20,90.25167083740234,90.31884647179425,89.1679708996898,89.37396661223305,2969685
2022-10-21,88.91719055175781,89.99193911143404,88.11113084026097,89.5620383209553,3151996
2022-10-24,89.99195098876953,90.61888260654352,89.32918689793169,90.54723132650017,1627347
2022-10-25,91.15625,91.28163631868442,90.18002697123679,90.90547736263117,1902730
2022-10-26,91.3532943725586,91.86379780308354,90.99504479272439,91.3532943725586,1915194
2022-10-27,91.72944641113281,92.74150191001387,89.37396704741634,92.42802928074232,2830132
2022-10-28,92.4459457397461,92.73254401599685,92.08769618617217,92.41012010108452,2426561
2022-10-31,93.75354766845703,94.04014593512814,92.97883790329074,93.34156308718242,3084095
2022-11-01,94.98055267333984,94.98055267333984,92.98331603769748,93.81624334019703,2628163
2022-11-02,94.90890502929688,95.65227168071031,94.23718965747459,94.98950759405534,2073713
2022-11-03,93.59233856201172,93.95058811450339,93.10870269110424,93.82520179608758,2143283
2022-11-04,92.29369354248047,93.13557215036131,91.8279670646347,92.9385345507375,2787631
2022-11-07,92.320556640625,93.13556768824495,91.801095145239,93.12661640363055,1717044
2022-11-08,93.57442474365234,93.88789052489999,92.5175923718449,92.73253935998021,1872728
2022-11-09,93.83415222167969,94.26405304734135,92.93853176517288,93.59233770496125,1990001
2022-11-10,93.18034362792969,94.42525538908215,93.0101735719456,94.42525538908215,2073110
2022-11-11,94.7656021118164,95.29402175550061,94.01328417808008,95.29402175550061,3384469
2022-11-14,94.12970733642578,94.4789987630858,93.05944117872816,94.4789987630858,1919104
2022-11-15,95.36566925048828,96.23441535386456,94.51482571666853,94.7566470665178,2427583
2022-11-16,93.66399383544922,94.46109553640588,92.62507077220016,94.21032288887464,2941625
2022-11-17,94.61333465576172,94.86410726426115,94.04013816975129,94.86410726426115,2655083
2022-11-18,94.77455139160156,95.14175903909157,94.18344547493952,94.53273688774924,3028383
2022-11-21,95.4552230834961,95.94333455753448,95.13279919551591,95.47313248480995,2766456
2022-11-22,96.27920532226562,96.61058737257235,95.50001301464603,95.59853181789825,2395517
2022-11-23,96.78970336914062,96.9867409647068,96.49414697579138,96.72701020991884,1932908
2022-11-24,96.7359619140625,97.01360205320215,96.34188674905802,96.78969695182077,1691775
2022-11-25,97.80175018310547,97.80175018310547,96.65535710301401,96.9061297351538,2163400
2022-11-28,97.15691375732422,97.67636844838864,96.8434411194048,97.39872828307472,1928931
2022-11-29,96.80760955810547,97.11212405924631,96.28815489881616,96.95987022519672,1650824
2022-11-30,96.60163116455078,97.36290725042906,96.21651406232402,97.06735083482755,5911776
2022-12-01,97.10315704345703,97.6136603714039,96.79864940326183,97.15689891111109,1369948
2022-12-02,95.7865982055664,97.0852518739862,95.31192049102174,97.0852518739862,3451688
2022-12-05,95.77764892578125,96.46727363561845,95.74182328938119,96.12694033938004,1433376
2022-12-06,95.32984161376953,96.50310220105591,95.22236470130723,95.41044417333501,2016506
2022-12-07,94.53274536132812,95.2402795346671,93.65503427543813,94.53274536132812,2903191
2022-12-08,94.3536148071289,94.92681135921542,93.95058833030122,94.8820344357023,1828854
2022-12-09,94.02223205566406,94.64916359882767,93.61919877816631,94.30883030868762,2054672
2022-12-12,94.38943481445312,94.47004420483461,93.69085198534053,94.04014339989683,1353473
2022-12-13,95.32984161376953,96.01050822690577,94.84620575725168,95.2313228189395,2662642
2022-12-14,95.7597427368164,95.88512906084965,94.79247095166662,95.4910606851918,1959240
2022-12-15,95.65226745605469,96.44936911543499,95.13280595152497,95.56269994400061,2244376
2022-12-16,94.91786193847656,95.19550210205315,94.18345341462718,94.98950638411301,5159674
2022-12-19,94.6043930053711,94.72082804604145,93.81624940818563,94.0401545380381,1136661
2022-12-20,94.33570098876953,95.03428382686135,93.97745145222353,94.76559496619147,1662006
2022-12-21,93.79833221435547,95.18653980432435,93.79833221435547,94.94472529070505,2285186
2022-12-22,94.5954360961914,95.03428821136029,94.3267472231253,94.35361474382353,1462993
2022-12-23,93.87893676757812,94.00432308590068,93.33260773786905,93.771459851998,1367754
2022-12-28,92.33846282958984,93.6371165228627,92.03395517029642,93.52068149651049,1666602
2022-12-29,91.4249267578125,92.53549407600866,91.21893107124788,92.37428214005752,1718922
2022-12-30,91.89065551757812,92.38324949140203,91.84587859552974,91.84587859552974,1537609
2023-01-03,90.50245666503906,93.05497379131228,89.75013187184982,92.90271994219334,1709983
2023-01-04,92.37429809570312,92.50864253770764,90.51140581028066,90.905481018016,2276220
2023-01-05,92.5354995727539,93.77145326643608,92.43698078198489,92.75044655577659,1693577
2023-01-06,92.41011810302734,92.75940953112315,91.8190053274549,92.14142923539592,2450188
2023-01-09,92.5354995727539,93.39977681303824,92.4907158194802,93.03704481082063,1048736
2023-01-10,92.5354995727539,93.18930547212636,91.89065179064445,92.07873125491948,1075679
2023-01-11,92.72358703613281,93.03705283696667,92.24890927586411,92.87584087753183,1092327
2023-01-12,94.20136260986328,94.3536164519375,92.9564506860009,93.41321904526556,2087584
2023-01-13,95.38359069824219,95.885136030833,94.56857269973945,94.62231458040466,1929496
2023-01-16,96.14485168457031,96.35979867427426,95.23132185354734,95.55374575462406,1250653
2023-01-17,96.22547149658203,96.68223304503526,95.90304756059014,96.10008516958989,2328626
2023-01-18,96.4135513305664,96.72701714916354,95.71496841110923,96.33294192976007,1756089
2023-01-19,97.38976287841797,97.47037226966515,96.0373809595522,96.933001382503,2196287
2023-01-20,97.31813049316406,97.75698264152197,97.06735100391714,97.35394930144265,3741095
2023-01-23,97.2733383178711,97.72114854607857,97.08525884198897,97.62262974922957,2377559
2023-01-24,96.77179718017578,97.21064930930261,96.14485873409535,97.08526298669496,1494747
2023-01-25,97.47037506103516,97.80175025387032,96.53892897452646,96.73596656650507,1620732
2023-01-27,98.3839111328125,98.47347181672697,97.57785131149784,98.07044532259074,2186238
2023-01-30,98.30330657958984,98.60781426535061,98.14657026112695,98.24956470389404,1465480
2023-01-31,98.5719985961914,98.9212900748549,98.17793018846805,98.3928772138665,1745314
2023-02-01,98.65260314941406,99.24370914844856,98.16000912268332,98.9571108509986,2037070
2023-02-02,98.27643585205078,99.01084435420819,98.27643585205078,99.01084435420819,2267124
2023-02-03,99.5482177734375,99.7989904146889,98.33913149137996,98.42869217282089,2487251
2023-02-06,99.18997192382812,99.7542103877434,98.86754799215018,99.59299842190443,1325884
2023-02-07,98.78694152832031,99.44969876926962,98.4734688943592,99.28848680979092,1606239
2023-02-08,98.80484771728516,99.13622974350112,98.65259388079745,98.87649899317647,1486405
2023-02-09,98.70632934570312,99.05562077587324,98.15104220472003,98.70632934570312,1378411
2023-02-10,98.47348022460938,98.68843408400797,98.12418874439011,98.383919533048,1516258
2023-02-13,97.89132690429688,98.42869785701728,97.64950553409514,98.3928722157636,1552187
2023-02-14,97.8465347290039,98.87649961907547,97.70323217631417,98.79589022492705,1712454
2023-02-15,92.2489013671875,95.07010699890878,91.4249322376241,93.24304055963253,7122390
2023-02-16,90.90547180175781,92.5265425606149,90.78904360811354,91.67570590258352,4756659
2023-02-17,90.43080139160156,91.86379279985009,90.14420310995186,90.63679027648371,4030572
2023-02-20,91.55928802490234,91.70258375376027,90.43976238396569,90.45767178768207,1597651
2023-02-21,90.92338562011719,91.54136592087882,90.63678734772836,91.380153965595,1842679
2023-02-22,90.72218322753906,91.59099867119606,90.04542693872673,90.26491414478458,3345735
2023-02-23,91.36236572265625,91.98425196513938,90.95996669005758,90.95996669005758,2366921
2023-02-24,92.5695571899414,92.63357458447967,91.18860256219013,91.26176729234034,2873586
2023-02-27,92.72502136230469,93.05425565056034,92.12142981875085,92.45980446468917,1875413
2023-02-28,92.08485412597656,93.01768002535434,91.87450726870998,92.56955825841413,4181654
2023-03-01,90.58501434326172,91.79220452604517,90.58501434326172,91.40809316718952,2589393
2023-03-02,88.77421569824219,91.08799604289759,88.77421569824219,90.7770564288932,3973674
2023-03-03,89.3961181640625,89.72992268742998,88.88397895260844,88.98457872305455,2835253
2023-03-06,90.1734619140625,90.74962542506779,89.71619283034273,89.798504893646,1734529
2023-03-07,90.44783020019531,90.76791717763938,89.76192654394112,90.40210049882924,2461272
2023-03-08,89.99971008300781,90.48441422594071,89.46927623786983,89.94483304488713,1862278
2023-03-09,90.28321838378906,90.76792254649897,90.0088541141098,90.3655234782689,2100981
2023-03-10,87.34754180908203,88.81080147285441,87.09147224009342,88.53643723329664,3399512
2023-03-13,86.99087524414062,88.39011756006123,86.77138105458128,87.79566634040685,2531902
2023-03-14,87.13719940185547,87.13719940185547,85.09778310394007,85.1800881935778,4703866
2023-03-15,87.2469482421875,88.68277297933304,86.55189723607546,87.97857463728754,3162252
2023-03-16,87.15547943115234,87.93283538241646,85.3721260375059,85.96657716872137,6488332
2023-03-17,88.20720672607422,88.37182388140619,87.19206876442254,88.00601418277759,6451777
2023-03-20,87.86883544921875,88.82909641124812,86.93600254053534,87.06403733547259,2079792
2023-03-21,88.27122497558594,89.18576318575616,88.02430272888401,88.61875396096923,2225019
2023-03-22,88.83824157714844,90.31979599613925,88.83824157714844,89.53329257366704,2889674
2023-03-23,88.7376480102539,89.07602968501519,88.20721413437083,88.49986610427644,1900925
2023-03-24,87.64933776855469,88.51815324527267,87.20121600406725,87.83224959504031,2765386
2023-03-27,86.94515228271484,88.25294227637154,86.91771725123662,88.17977754084747,2040884
2023-03-28,87.85054016113281,88.32610394817044,87.33840098497504,87.42985341252135,1915223
2023-03-29,88.10660552978516,88.10660552978516,86.74394558569574,87.1646323141605,2120814
2023-03-30,89.3961181640625,89.57902303176081,88.71936178073058,89.22235365558768,2611402
2023-03-31,89.91738891601562,90.33807561971703,89.54243190989203,89.94482394361343,2549472
2023-04-03,90.78619384765625,91.45380972871956,90.12773227860191,90.16430766240607,2174951
2023-04-04,90.52098846435547,91.32577951834296,90.08200708567082,91.22517976442299,1577845
2023-04-05,90.59414672851562,91.07885083068517,90.23747740890512,90.25577207919775,1535460
2023-04-06,90.54843139648438,90.97826547759615,89.92196796922933,90.9051007451999,1780447
2023-04-11,91.23432922363281,91.54526885035399,90.9325299548464,91.18859952446913,1821000
2023-04-12,90.7496337890625,91.78305950166137,90.24663495966257,91.7739121654796,1656007
2023-04-13,89.82593536376953,90.9873957074316,89.80764069402056,90.75876117717455,1668839
2023-04-14,90.63988494873047,90.7953547739732,89.8076518064788,89.82594647849149,1352457
2023-04-17,91.2160415649414,91.89280488225101,91.06057173962961,91.45382345960081,2059296
2023-04-18,90.90509033203125,91.10628983438707,90.64902077535007,90.64902077535007,1848784
2023-04-19,90.8776626586914,91.15201992989134,90.6032984101188,90.88680301690385,982903
